929704	Myroides odoratus DSM 2801
881954	Pyrenophora tritici-repentis DW7 race5
992049	Helicobacter pylori Hp H-44
992059	Helicobacter pylori Hp H-3
8030	Salmo salar
667278	Potentilla pusilla
992108	Helicobacter pylori Hp P-15b
272629	Mannheimia haemolytica PHL213
992055	Helicobacter pylori Hp A-16
992063	Helicobacter pylori Hp H-10
543881	Trebouxia photobiont sp. TR-9
937777	Deinococcus peraridilitoris DSM 19664
992125	Helicobacter pylori Hp M9
983318	Laccaria bicolor 81306
560543	Aquilegia glandulosa
882865	Salmonella enterica subsp. enterica serovar Montevideo str. IA_2010008283
992083	Helicobacter pylori Hp P-23
767817	Desulfotomaculum gibsoniae DSM 7213
41241	Rumex acetosa
1005471	Escherichia coli FDA505
1005548	Escherichia coli EC1863
765912	Thioflavicoccus mobilis 8321
992120	Helicobacter pylori Hp M4
992016	Helicobacter pylori CPY1962
999405	Clostridium clostridioforme 90A4
992079	Helicobacter pylori Hp P-13
992088	Helicobacter pylori Hp P-41
992033	Helicobacter pylori Hp A-5
992038	Helicobacter pylori Hp H-16
1105116	Streptococcus pneumoniae GA56113
906968	Treponema brennaborense DSM 12168
1005473	Escherichia coli FDA517
992073	Helicobacter pylori Hp P-2
1005488	Escherichia coli PA3
1005504	Escherichia coli PA33
992122	Helicobacter pylori Hp M6
992094	Helicobacter pylori Hp H-24b
109633	Galerina marginata
870435	Pisolithus tinctorius Marx 270
992111	Helicobacter pylori Hp P-25c
880478	Thermoanaerobacter siderophilus SR4
798128	Thermus thermophilus JL-18
992117	Helicobacter pylori Hp M1
685969	Plasmodium falciparum 87_239
1030006	Salmonella enterica subsp. enterica serovar Heidelberg str. N19992
1001592	Leptospira santarosai str. 2000027870
927658	Alkaliflexus imshenetskii DSM 15055
992106	Helicobacter pylori Hp P-11b
992043	Helicobacter pylori Hp H-30
992089	Helicobacter pylori Hp P-62
4922	Pichia pastoris
7137	Galleria mellonella
760871	Streptococcus pneumoniae 5652-06
760820	Streptococcus pneumoniae GA44128
760805	Streptococcus pneumoniae GA40410
763665	Coemansia reversa NRRL 1564
1038844	Escherichia coli O104:H4 str. TY-2482
164851	uncultured soil bacterium
767862	Ganoderma sp. 10597 SS1
760879	Streptococcus pneumoniae EU-NP03
777	Coxiella burnetii
318829	Magnaporthe oryzae
316407	Escherichia coli str. K-12 substr. W3110
717989	Aurantiochytrium limacinum ATCC MYA-1381
760766	Streptococcus pneumoniae GA11856
760846	Streptococcus pneumoniae GA47760
760878	Streptococcus pneumoniae EU-NP02
52451	Bupleurum chinense
994087	Fusarium virguliforme Mont-1
586973	Galeopterus variegatus variegatus
760872	Streptococcus pneumoniae 7533-05
760873	Streptococcus pneumoniae 4075-00
309358	Saccharina latissima
760756	Streptococcus pneumoniae GA07914
760744	Streptococcus pneumoniae GA02714
883150	Myroides odoratimimus CCUG 10230
760749	Streptococcus pneumoniae GA05248
741275	Punctularia strigosozonata HHB-11173 SS5
9593	Gorilla gorilla
9597	Pan paniscus
4571	Triticum turgidum
760817	Streptococcus pneumoniae GA43264
760855	Streptococcus pneumoniae GA49542
760880	Streptococcus pneumoniae EU-NP04
760840	Streptococcus pneumoniae GA47522
333	Pseudomonas chlororaphis subsp. chlororaphis
760745	Streptococcus pneumoniae GA04175
996844	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2948
996849	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3086
1001603	Leptospira interrogans serovar Copenhageni str. Fiocruz R154
996827	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2772
996853	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3323
996828	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2776
996815	Leptospira interrogans serovar Copenhageni str. Fiocruz LV224
1001602	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2756C6
996832	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2799
996858	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3834
996810	Leptospira interrogans serovar Grippotyphosa str. 2006006971
996851	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3096
996846	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2958
996841	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2897
996857	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3738
996823	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2759
996816	Leptospira interrogans serovar Copenhageni str. Fiocruz LV239
996825	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2767
996855	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3726
996842	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2908
996843	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2933
996847	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2959
996834	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2805
996824	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2763
1001987	Leptospira interrogans serovar Copenhageni str. 2001025091
996826	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2769
996814	Leptospira interrogans serovar Copenhageni str. Fiocruz LV212
996835	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2806
996862	Leptospira interrogans serovar Copenhageni str. HAI0156
996817	Leptospira interrogans serovar Copenhageni str. Fiocruz LV251
996837	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2812
996833	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2804
996819	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2755
996820	Leptospira interrogans serovar Copenhageni str. Fiocruz 2756 C1
996839	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2832
996861	Leptospira interrogans serovar Copenhageni str. R066
996854	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3373
996856	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3737
996811	Leptospira interrogans serovar Copenhageni str. Fiocruz LV192
996840	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2840
996838	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2825
996845	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2953
996836	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2811
996821	Leptospira interrogans serovar Copenhageni str. Fiocruz LV999
996831	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2791
996850	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3094
996830	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2790
996812	Leptospira interrogans serovar Copenhageni str. Fiocruz LV199
996852	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3244
996848	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2973
996813	Leptospira interrogans serovar Copenhageni str. Fiocruz LV204
1001986	Leptospira interrogans serovar Copenhageni str. 2006007831
996859	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3879
996808	Leptospira licerasiae serovar Varillal str. MMD0835
996829	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2787
996818	Leptospira interrogans serovar Copenhageni str. Fiocruz LV130
996860	Leptospira interrogans serovar Copenhageni str. Fiocruz R83
996822	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2752
996809	Leptospira interrogans serovar Canicola str. HAI0024
996863	Leptospira interrogans serovar Copenhageni str. MMD1562
29172	Dictyocaulus viviparus
889378	Spirochaeta africana DSM 8902
29029	Drosophila eugracilis
30033	Drosophila kikkawai
526988	Bacillus cereus Rock4-18
1073823	Toxoplasma gondii B41
1001726	Mycobacterium abscessus 4S-0726-RA
1041015	Drosophila rhopaloa
1001728	Mycobacterium abscessus 5S-0304
312017	Tetrahymena thermophila SB210
171916	Heliconius melpomene rosina
34280	Gossypium longicalyx
30023	Drosophila elegans
239373	Rotylenchulus reniformis
760776	Streptococcus pneumoniae GA14373
6424	Lamellibrachia sp.
907348	Treponema saccharophilum DSM 2985
909046	Pseudonocardia sp. WIHYM53
1069626	Streptococcus pneumoniae GA02506
676034	Thermoanaerobacterales bacterium 560
11620	Lassa virus
1001722	Mycobacterium abscessus 4S-0303
526987	Bacillus cereus Rock4-2
991951	Vibrio cholerae HC-17A1
991968	Vibrio cholerae HC-50A2
526982	Bacillus cereus Rock1-15
991987	Vibrio cholerae HC-77A1
1073837	Toxoplasma gondii TgCatBr15
1073826	Toxoplasma gondii GUY-DOS
1001723	Mycobacterium abscessus 4S-0206
1001730	Mycobacterium abscessus 5S-0708
3483	Cannabis sativa
526976	Bacillus cereus BDRD-ST196
760792	Streptococcus pneumoniae GA17719
56065	Millettia pinnata
271175	Eurycea tynerensis
5897	Tetrahymena elliotti
883081	Alloiococcus otitis ATCC 51267
4533	Oryza brachyantha
883080	Afipia felis ATCC 53690
526967	Bacillus cereus 172560W
526986	Bacillus cereus Rock3-44
508771	Toxoplasma gondii ME49
602072	Aspergillus carbonarius ITEM 5010
1073827	Toxoplasma gondii GUY-MAT
526985	Bacillus cereus Rock3-42
526993	Bacillus cereus AH1272
886293	Singulisphaera acidiphila DSM 18658
1073822	Toxoplasma gondii RAY
282458	Staphylococcus aureus subsp. aureus MRSA252
526999	Bacillus mycoides Rock3-17
4801	Lagenidiaceae
75943	Lactuca serriola
527021	Bacillus thuringiensis Bt407
928724	Saccharomonospora glauca K62
1051362	Vibrio cholerae HC-41B1
991924	Vibrio cholerae CP1033(6)
526990	Bacillus cereus AH603
526984	Bacillus cereus Rock3-29
559292	Saccharomyces cerevisiae S288c
526968	Bacillus cereus R309803
1073830	Toxoplasma gondii TgCkGy2
885315	Entamoeba histolytica HM-3:IMSS
1073834	Toxoplasma gondii TgCatBr10
991991	Vibrio cholerae CP1035
1080241	Toxoplasma gondii TgCatPRC3
1001729	Mycobacterium abscessus 5S-0421
527019	Bacillus thuringiensis IBL 200
527022	Bacillus thuringiensis serovar monterrey BGSC 4AJ1
294751	Imperata cylindrica var. major
1074872	Toxoplasma gondii ARI
943120	Toxoplasma gondii TgCATBr9
526974	Bacillus cereus BDRD-ST24
1080348	Toxoplasma gondii PRU
527026	Bacillus thuringiensis serovar sotto str. T04001
1001720	Mycobacterium abscessus 3A-0930-R
30025	Drosophila ficusphila
760803	Streptococcus pneumoniae GA40028
143302	Condylura cristata
527027	Bacillus thuringiensis serovar pakistani str. T13001
412467	Entamoeba nuttalli
79684	Microtus ochrogaster
527031	Bacillus thuringiensis serovar berliner ATCC 10792
1080243	Toxoplasma gondii BRCTgH21016
52104	Desmognathus ochrophaeus
1073832	Toxoplasma gondii TgCatBr26
991972	Vibrio cholerae HC-55C2
13136	unidentified marine bacterioplankton
3482	Cannabis
883078	Afipia broomeae ATCC 49717
526998	Bacillus mycoides Rock1-4
1001725	Mycobacterium abscessus 4S-0116-R
760774	Streptococcus pneumoniae GA13723
527024	Bacillus thuringiensis serovar tochigiensis BGSC 4Y1
397414	Colwellia sp. SLW05
526991	Bacillus cereus AH676
527032	Bacillus thuringiensis serovar andalousiensis BGSC 4AW1
992006	Vibrio cholerae HC-62A1
512	Alcaligenes sp.
526994	Bacillus cereus AH1273
871968	Desulfitobacterium metallireducens DSM 15288
1080242	Toxoplasma gondii TgCkCr10
943121	Toxoplasma gondii TgCATBr5
1069623	Streptococcus pneumoniae GA05578
527030	Bacillus thuringiensis serovar huazhongensis BGSC 4BD1
992005	Vibrio cholerae HC-60A1
266512	Bolitoglossa occidentalis
107463	Xanthoria parietina
638633	Pichia angusta NCYC 495 leu1.1
1001727	Mycobacterium abscessus 4S-0726-RB
908937	Prevotella dentalis DSM 3688
526970	Bacillus cereus BGSC 6E1
526981	Bacillus cereus Rock1-3
992000	Vibrio cholerae HE-40
507601	Toxoplasma gondii GT1
526971	Bacillus cereus MM3
710111	Frankia sp. QA3
526989	Bacillus cereus F65185
244447	Cynoglossus semilaevis
29030	Drosophila takahashii
154579	Aneides flavipunctatus
760848	Streptococcus pneumoniae GA47794
1074495	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4843
1074538	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4844
1074496	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4845
1074497	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4846
1074498	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4887
1074499	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4888
1074539	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4889
1074540	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4890
1074500	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4891
1074501	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4892
1074502	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4898
1074503	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4916
1074504	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4918
1074505	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4919
1074506	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4920
1074507	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4921
1074508	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4922
1074541	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4923
1074509	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4924
1074510	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4925
1074511	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4926
1074512	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4927
1074513	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4928
1074514	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4929
1074515	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4930
1074516	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4931
1074517	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4932
1074518	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4933
1074519	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4934
1074520	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4935
1074521	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4936
1074522	Salmonella enterica subsp. enterica serovar Montevideo str. R8_5050
1074523	Salmonella enterica subsp. enterica serovar Montevideo str. R8_5054
1074524	Salmonella enterica subsp. enterica serovar Montevideo str. R8_5057
1074525	Salmonella enterica subsp. enterica serovar Montevideo str. S5_457
1074526	Salmonella enterica subsp. enterica serovar Montevideo str. S5_470
1074527	Salmonella enterica subsp. enterica serovar Montevideo str. R8_2533
1074528	Salmonella enterica subsp. enterica serovar Montevideo str. R8_2868
1074529	Salmonella enterica subsp. enterica serovar Montevideo str. R8_3515
1074530	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4464
1074531	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4673
1074532	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4679
1074536	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4841
1074534	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4839
1074535	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4840
1074533	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4838
1074537	Salmonella enterica subsp. enterica serovar Montevideo str. R8_4842
760748	Streptococcus pneumoniae GA05245
526997	Bacillus mycoides DSM 2048
526975	Bacillus cereus BDRD-ST26
249251	Heliconius cydno alithea
527029	Bacillus thuringiensis serovar pondicheriensis BGSC 4BA1
1069628	Streptococcus pneumoniae GA08825
1073825	Toxoplasma gondii GUY-KOE
527000	Bacillus pseudomycoides DSM 12442
527028	Bacillus thuringiensis serovar pulsiensis BGSC 4CC1
5901	Tetrahymena malaccensis
1001724	Mycobacterium abscessus 4S-0116-S
1001721	Mycobacterium abscessus 3A-0119-R
458151	Batrachoseps nigriventris
9534	Chlorocebus aethiops
379532	Propithecus coquereli
87289	Varecia variegata variegata
13514	Eulemur coronatus
34828	Eulemur mongoz
9465	Galago senegalensis
9470	Nycticebus coucang
9361	Dasypus novemcinctus
935652	Toxoplasma gondii RUB
943122	Toxoplasma gondii CAST
992001	Vibrio cholerae HE-46
527020	Bacillus thuringiensis IBL 4222
5893	Tetrahymena borealis
1073835	Toxoplasma gondii TgDogCo17
1073836	Toxoplasma gondii GUY-2004-JAG1
526983	Bacillus cereus Rock3-28
125945	Drosophila biarmipes
526992	Bacillus cereus AH1271
266517	Bolitoglossa rostrata
1073828	Toxoplasma gondii TgCatBr18
526978	Bacillus cereus BDRD-Cer4
2787	Porphyra purpurea
29729	Gossypium arboreum
1073829	Toxoplasma gondii TgCatBr1
42026	Drosophila bipectinata
885331	oil production facility metagenome
51337	Jaculus jaculus
226125	Saccharomyces paradoxus NRRL Y-17217
226126	Saccharomyces mikatae IFO 1815
226127	Saccharomyces bayanus MCYC 623
42068	Pneumocystis jirovecii
991932	Vibrio cholerae HC-20A2
217443	Cotesia vestalis
991954	Vibrio cholerae HC-22A1
991956	Vibrio cholerae HC-32A1
339671	Actinobacillus succinogenes 130Z
760833	Streptococcus pneumoniae GA47360
991979	Vibrio cholerae HC-63A1
997346	Desmospora sp. 8437
760827	Streptococcus pneumoniae GA44511
888744	Aspergillus fumigatus AF210
82310	Phlebiopsis gigantea
991966	Vibrio cholerae HC-48B2
760769	Streptococcus pneumoniae GA13338
10298	Human herpesvirus 1
991988	Vibrio cholerae HC-80A1
929703	Flectobacillus major DSM 103
992009	Vibrio cholerae HC-78A1
710469	Lacinutrix sp. 5H-3-7-4
991931	Vibrio cholerae HC-7A1
760823	Streptococcus pneumoniae GA44378
760764	Streptococcus pneumoniae GA11426
926692	Halonatronum saccharophilum DSM 13868
913324	gamma proteobacterium SCGC AAA001-B15
926562	Owenweeksia hongkongensis DSM 17368
4111	Solanum melongena
991983	Vibrio cholerae HC-68A1
742052	uncultured sponge bacterium
34740	Heliconius melpomene
864570	Streptococcus sp. oral taxon 071 str. 73H25AP
888728	Haemophilus aegyptius ATCC 11116
991952	Vibrio cholerae HC-19A1
760865	Streptococcus pneumoniae 6963-05
888052	Actinomyces sp. oral taxon 180 str. F0310
760885	Streptococcus pneumoniae NP170
795359	Thermodesulfobacterium sp. OPB45
888062	Dialister micraerophilus DSM 19965
888060	Centipeda periodontii DSM 2778
760821	Streptococcus pneumoniae GA44194
913331	SAR324 cluster bacterium SCGC AAA240-J09
991934	Vibrio cholerae HC-36A1
991980	Vibrio cholerae HC-64A1
760837	Streptococcus pneumoniae GA47388
887896	Lactobacillus coleohominis DSM 14060
888050	Actinomyces cardiffensis F0333
768671	Thiocapsa marina 5811
685444	Pseudomonas plecoglossicida FGI182
760866	Streptococcus pneumoniae 5787-06
371026	Bistorta vivipara
991950	Vibrio cholerae HC-06A1
760860	Streptococcus pneumoniae GA47439
443254	Marinitoga piezophila KA3
887327	Kingella kingae ATCC 23330
1002339	Psychrobacter sp. 1501(2011)
926566	Terriglobus roseus DSM 18391
885272	Jonquetella anthropi DSM 22815
864702	Oscillatoriales cyanobacterium JSC-12
243274	Thermotoga maritima MSB8
10346	Suid herpesvirus 1 (strain Becker)
33703	Suid herpesvirus 1 strain Kaplan
1006205	Suid herpesvirus 1 strain Bartha
991936	Vibrio cholerae HC-81A1
7226	Drosophila mauritiana
1007467	Drosophila sechellia x Drosophila mauritiana
552467	Filobasidiella bacillispora
913327	gamma proteobacterium SCGC AAA007-O20
991985	Vibrio cholerae HC-71A1
760755	Streptococcus pneumoniae GA07643
991955	Vibrio cholerae HC-28A1
760850	Streptococcus pneumoniae GA47976
760763	Streptococcus pneumoniae GA11304
51953	Elaeis guineensis
665912	Cochliobolus sativus ND90Pr
926567	Thermanaerovibrio velox DSM 12556
760835	Streptococcus pneumoniae GA47373
760795	Streptococcus pneumoniae GA18523
926556	Echinicola vietnamensis DSM 17526
42345	Phoenix dactylifera
221207	Hieracium piloselloides subsp. praealtum
888063	Enterobacter hormaechei ATCC 49162
79200	Daucus carota subsp. sativus
991982	Vibrio cholerae HC-67A1
991953	Vibrio cholerae HC-21A1
913328	SAR202 cluster bacterium SCGC AAA240-N13
991957	Vibrio cholerae HC-33A2
760859	Streptococcus pneumoniae GA54644
913329	SAR324 cluster bacterium SCGC AAA001-C10
888049	Streptococcus sanguinis ATCC 49296
760886	Streptococcus pneumoniae NP127
991981	Vibrio cholerae HC-65A1
857042	Candidatus Poribacteria sp. WGA-4G
103927	Plum pox virus SK 68
7959	Ctenopharyngodon idella
1	root
34506	Strongyloides ratti
168927	Escherichia coli O111:H-
868158	Escherichia coli DEC5D
3517	Alnus glutinosa
868154	Escherichia coli DEC4F
66217	Acer sieboldianum
868146	Escherichia coli DEC3D
913025	Thermococcus sp. PK
55564	Chara vulgaris
868136	Escherichia coli DEC1D
943119	Toxoplasma gondii p89
868151	Escherichia coli DEC4C
868144	Escherichia coli DEC3B
947046	Saccharomyces cerevisiae YPS1009
150094	Thalictrum flavum
3467	Eschscholzia californica
215227	Papaver bracteatum
481743	Geobacillus sp. Y412MC10
868185	Escherichia coli DEC10F
3879	Medicago sativa
944557	Prevotella denticola CRIS 18C-A
868197	Escherichia coli DEC13B
858215	Thermoanaerobacterium xylanolyticum LX-11
947095	Planctomycetes bacterium JCVI-SC AAA004
436195	Arnica chamissonis
542674	Phyla dulcis
37656	Citrus x paradisi
868152	Escherichia coli DEC4D
446	Legionella pneumophila
868177	Escherichia coli DEC9C
868150	Escherichia coli DEC4B
868175	Escherichia coli DEC9A
185293	Xylanibacter oryzae
868137	Escherichia coli DEC1E
857041	Candidatus Poribacteria sp. WGA-4E
868173	Escherichia coli DEC8D
644897	Desulfovibrio termitidis HI1
4403	Platanus occidentalis
868153	Escherichia coli DEC4E
868139	Escherichia coli DEC2B
933077	Toxoplasma gondii VAND
760791	Streptococcus pneumoniae GA17570
947093	Flavobacteriales bacterium JCVI-SC AAA003
170924	Primula obconica
3486	Humulus lupulus
888827	Arcobacter butzleri JV22
868199	Escherichia coli DEC13D
90345	Abies balsamea
458696	Tripterygium wilfordii
38846	Euphorbia peplus
670905	Escherichia coli 1357
868188	Escherichia coli DEC11C
868189	Escherichia coli DEC11D
868165	Escherichia coli DEC7A
6182	Schistosoma japonicum
935948	Caldanaerobius polysaccharolyticus DSM 13641
471510	Saccharomyces cerevisiae IL-01
868209	Escherichia coli DEC15D
3663	Cucurbita pepo
948564	Vibrio cholerae C6706
868186	Escherichia coli DEC11A
466209	Saccharomyces cerevisiae WE372
947044	Saccharomyces cerevisiae YJM428
471859	Saccharomyces cerevisiae T73
944562	Lactobacillus oris F0423
8081	Poecilia reticulata
48699	Poecilia latipinna
29031	Phlebotomus papatasi
760861	Streptococcus pneumoniae GA47901
54131	Colobus angolensis
78354	Saguinus midas midas
224085	Acacia mangium
205027	Acacia auriculiformis
34274	Gossypium herbaceum
868204	Escherichia coli DEC14D
37319	Pseudo-nitzschia multiseries
947092	Oceanospirillales bacterium JCVI-SC AAA002
868163	Escherichia coli DEC6D
110365	Gregarina niphandrodes
212519	Globobulimina pseudospinescens
379533	Scytonema hofmanni UTEX 2349
868174	Escherichia coli DEC8E
767029	Propionibacterium propionicum F0230a
225159	Lottia digitalis
766162	Shigella sonnei 3226-85
944564	Veillonella sp. oral taxon 780 str. F0422
871562	Bifidobacterium dentium ATCC 27679
941279	Schizosaccharomyces pombe SPK1820
868134	Escherichia coli DEC1B
45264	Acropora millepora
7654	Lytechinus variegatus
882083	Saccharomonospora marina XMU15
868145	Escherichia coli DEC3C
165096	Weissella koreensis
947042	Saccharomyces cerevisiae YJM320
8720	Agkistrodon contortrix
51750	Python molurus
3487	Moraceae
944559	Paenibacillus sp. HGF7
939550	euryarchaeote SCGC AAA288-C18
767858	Streptomyces sp. M17
868208	Escherichia coli DEC15C
591167	Streptomyces flavogriseus ATCC 33331
468558	Saccharomyces cerevisiae YJM326
868157	Escherichia coli DEC5C
868161	Escherichia coli DEC6B
84308	Cyclopoida
35019	Thamnophis sirtalis
868159	Escherichia coli DEC5E
771873	Streptomyces sp. M43
882082	Saccharomonospora cyanea NA-134
868191	Escherichia coli DEC12A
9627	Vulpes vulpes
649639	Bacillus cellulosilyticus DSM 2522
947043	Saccharomyces cerevisiae YJM421
868198	Escherichia coli DEC13C
879295	Lactobacillus iners SPIN 1401G
868200	Escherichia coli DEC13E
913336	Marine Group III euryarchaeote SCGC AAA288-E19
40742	Ipomopsis aggregata
888057	Aggregatibacter segnis ATCC 33393
908341	Paenibacillus sp. HGF5
760810	Streptococcus pneumoniae GA41317
760809	Streptococcus pneumoniae GA41301
868183	Escherichia coli DEC10D
9825	Sus scrofa domesticus
886289	Streptococcus pneumoniae GA17545
947035	Saccharomyces cerevisiae CLIB382
743299	Acidithiobacillus ferrivorans SS3
868166	Escherichia coli DEC7B
103690	Nostoc sp. PCC 7120
868162	Escherichia coli DEC6C
947040	Saccharomyces cerevisiae UC5
166318	Synechococcus sp. WH 8016
868160	Escherichia coli DEC6A
868196	Escherichia coli DEC13A
868143	Escherichia coli DEC3A
869211	Spirochaeta thermophila DSM 6578
184711	Branta leucopsis
868178	Escherichia coli DEC9D
13747	Utricularia
944560	Actinomyces sp. oral taxon 175 str. F0384
63577	Trichoderma atroviride
947038	Saccharomyces cerevisiae NC-02
214504	Glomeromycota
947045	Saccharomyces cerevisiae YJM653
868164	Escherichia coli DEC6E
286459	Episyrphus balteatus
946328	Amsonia hubrichtii
761068	Tabernaemontana elegans
60093	Vinca minor
868181	Escherichia coli DEC10B
1502	Clostridium perfringens
944565	Parvimonas sp. oral taxon 393 str. F0440
913335	Marine Group III euryarchaeote SCGC AAA007-O11
868187	Escherichia coli DEC11B
42254	Sorex araneus
679895	Escherichia coli BW25113
767861	Streptomyces sp. M74
760834	Streptococcus pneumoniae GA47368
868149	Escherichia coli DEC4A
203262	Epinephelus tauvina
48545	Asclepias syriaca
313590	Dokdonia donghaensis MED134
7463	Apis florea
132113	Bombus impatiens
207637	Bombus insularis
30195	Bombus terrestris
360639	Centris flavifrons
243848	Eulaema nigrita
324726	Euglossa cordata
175328	Exoneura robusta
561572	Frieseomelitta varia
143995	Megachile rotundata
166423	Melipona quadrifasciata
868156	Escherichia coli DEC5B
868190	Escherichia coli DEC11E
868133	Escherichia coli DEC1A
868203	Escherichia coli DEC14C
226185	Enterococcus faecalis V583
868169	Escherichia coli DEC7E
613189	Desulfovibrio piger GOR1
515619	Eubacterium rectale ATCC 33656
888051	Actinomyces sp. oral taxon 178 str. F0338
471861	Saccharomyces cerevisiae Y12
868155	Escherichia coli DEC5A
768726	Streptococcus mitis bv. 2 str. F0392
3878	Medicago sativa subsp. falcata
868201	Escherichia coli DEC14A
868207	Escherichia coli DEC15B
947091	Rhodospirillales bacterium JCVI-SC AAA001
868180	Escherichia coli DEC10A
743721	Pseudoxanthomonas suwonensis 11-1
4146	Olea europaea
539655	human skin metagenome
947041	Saccharomyces cerevisiae YJM280
868170	Escherichia coli DEC8A
868195	Escherichia coli DEC12E
882085	Saccharomonospora saliphila YIM 90502
868202	Escherichia coli DEC14B
768491	Serratia sp. S4
868206	Escherichia coli DEC15A
452981	Roseobacter sp. LE17
868147	Escherichia coli DEC3E
868148	Escherichia coli DEC3F
868176	Escherichia coli DEC9B
760746	Streptococcus pneumoniae GA04375
868193	Escherichia coli DEC12C
868135	Escherichia coli DEC1C
868182	Escherichia coli DEC10C
504472	Spirosoma linguale DSM 74
7004	Locusta migratoria
596325	Lactobacillus jensenii 269-3
48479	environmental samples
997897	Clostridium bolteae 90B8
181097	Corvus corone corone
181096	Corvus corone cornix
277990	Amaranthus tuberculatus
519441	Streptobacillus moniliformis DSM 12112
596329	Peptostreptococcus anaerobius 653-L
521011	Methanosphaerula palustris E1-9c
30611	Otolemur garnettii
352165	Pyramidobacter piscolens W5455
502025	Haliangium ochraceum DSM 14365
637913	Helicobacter pylori v225d
1290	Staphylococcus hominis
46244	Drosophila pseudoobscura bogotana
7229	Drosophila miranda
479437	Eggerthella lenta DSM 2243
